sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads
US_Flo_Hom_1_2010-12-16,FL_ho_10_fall,US_Flo_Hom,25.5,-80.477,North_America,USA,Homestead,Florida,1,30,12,12,2010,350,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,48,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt;_A._Bergland,SRR1525694,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Flo_Hom_2_2004-07-01,FL_hom2_NA_NA_2004,US_Flo_Hom,25.467464,-80.47967,North_America,USA,Homestead,Florida,1,30,1,12,2004,183,FALSE,NA,BR-2,TR-1,NA,Fruit and Spice Park (could be RIS),NA,2,16,isofemale,Pooled,NA,Illumina GA2,dest_plus,Reinhardt et al,SRR1173990,https://doi.org/10.1534/genetics.114.161463,NA,NA,NA,NA,NA,NA,NA
US_Geo_Ath_1_2014-06-17,GA_at_14_spring,US_Geo_Ath,33.95,-83.36,North_America,USA,Athens,Georgia,15,20,6,6,2014,168,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,44,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,K_.Dyer,SRR3939057,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Geo_Ath_1_2014-10-15,GA_at_14_fall,US_Geo_Ath,33.95,-83.36,North_America,USA,Athens,Georgia,1,30,10,10,2014,288,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,99,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,K_.Dyer,SRR3939056,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Geo_Hah_1_2008-07-16,GA_ha_08_spring,US_Geo_Hah,30.99,-83.37,North_America,USA,Hahia,Georgia,1,30,7,7,2008,198,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,51,5gen_lab,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt,SRR1525695,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Ill_Urb_1_2015-07-11,IL_ur_15_spring,US_Ill_Urb,40.11,-88.21,North_America,USA,Urbana,Illinois,11,11,7,7,2015,192,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,184,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,J._Birdsley,SRR3939094,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Kan_Top_1_2014-06-22,KA_to_14_spring,US_Kan_Top,39.0913433,-95.6246509,North_America,USA,Topeka,Kansas,22,22,6,6,2014,173,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,72,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P.Roy,SRR3939086,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Kan_Top_1_2014-10-22,KA_to_14_fall,US_Kan_Top,39.202831,-95.741527,North_America,USA,Topeka,Kansas,22,22,10,10,2014,295,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,48,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P.Roy,SRR3939085,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_10_2013-09-15,LA_SLA-30C-100_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449048,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_1_2013-09-15,LA_SLA-20C-005_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448955,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_2_2013-09-15,LA_SLA-20C-025_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449045,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_3_2013-09-15,LA_SLA-20C-075_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449001,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_4_2013-09-15,LA_SLA-20C-095_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448948,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_5_2013-09-15,LA_SLA-20C-100_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449063,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_6_2013-09-15,LA_SLA-30C-005_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449007,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_7_2013-09-15,LA_SLA-30C-025_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449023,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_8_2013-09-15,LA_SLA-30C-075_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449003,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Bat_9_2013-09-15,LA_SLA-30C-095_NA_Sep_2013,US_Lou_Bat,30.43,-91.12,North_America,USA,Baton Rouge,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448930,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_10_2013-09-15,LA_NLA-30C-100_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449049,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_1_2013-09-15,LA_NLA-20C-005_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448954,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_2_2013-09-15,LA_NLA-20C-025_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449044,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_3_2013-09-15,LA_NLA-20C-075_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449000,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_4_2013-09-15,LA_NLA-20C-095_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448949,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_5_2013-09-15,LA_NLA-20C-100_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449064,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_6_2013-09-15,LA_NLA-30C-005_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449008,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_7_2013-09-15,LA_NLA-30C-025_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449022,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_8_2013-09-15,LA_NLA-30C-075_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449002,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Lou_Wes_9_2013-09-15,LA_NLA-30C-095_NA_Sep_2013,US_Lou_Wes,32.5,-92.14,North_America,USA,West Monroe,Louisiana,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,Pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448931,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA
US_Mai_Bow_1_2004-07-01,ME_bow1_NA_NA_2004,US_Mai_Bow,44.039352,-69.864744,North_America,USA,Bowdoin,Maine,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-1,NA,Rocky Ridge (could be Biscay Farm),NA,1,16,isofemale,Pooled,NA,Illumina GA2,dest_plus,Reinhardt et al,SRR1177950,https://doi.org/10.1534/genetics.114.161463,NA,NA,NA,NA,NA,NA,NA
US_Mai_Bow_1_2009-10-15,ME_bo_09_fall.r1,US_Mai_Bow,44,-69.96,North_America,USA,Bowdoin,Maine,1,30,10,10,2009,288,FALSE,fall,BR-1,TR-1,NA,Rocky Ridge Orchard,NA,1,86,5gen_lab,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525698,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mai_Bow_2_2009-10-15,ME_bo_09_fall.r2,US_Mai_Bow,44,-69.96,North_America,USA,Bowdoin,Maine,1,30,10,10,2009,288,FALSE,fall,BR-2,TR-1,NA,Rocky Ridge Orchard,NA,2,75,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525699,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mai_Wal_1_2004-07-01,ME_bow2_NA_NA_2004,US_Mai_Wal,44.039352,-69.864744,North_America,USA,Walpole,Maine,1,30,1,12,2004,183,FALSE,NA,BR-2,TR-1,NA,Biscay Farm (could be Rocky Ridge),NA,1,16,isofemale,Pooled,NA,Illumina GA2,dest_plus,Reinhardt et al,SRR1177123,https://doi.org/10.1534/genetics.114.161463,NA,NA,NA,NA,NA,NA,NA
US_Mas_Lan_1_2012-07-28,MA_la_12_spring,US_Mas_Lan,42.45,-71.67,North_America,USA,Lancaster,Massachusetts,28,28,7,7,2012,210,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,100,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt,SRR3590557,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mas_Lan_1_2012-10-02,MA_la_12_fall,US_Mas_Lan,42.45,-71.67,North_America,USA,Lancaster,Massachusetts,2,2,10,10,2012,276,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,63,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590556,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mas_Lan_1_2014-07-20,MA_la_14_spring,US_Mas_Lan,42.45,-71.67,North_America,USA,Lancaster,Massachusetts,20,20,7,7,2014,201,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,32,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939082,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mas_Lan_1_2014-10-20,MA_la_14_fall,US_Mas_Lan,42.45,-71.67,North_America,USA,Lancaster,Massachusetts,20,20,10,10,2014,293,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,90,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939080,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mic_Ben_1_2014-07-26,MI_bh_14_spring,US_Mic_Ben,42.1111,-86.4483,North_America,USA,Benton Harbor,Michigan,26,26,7,7,2014,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,106,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,T._Karasov_et_al,SRR3939059,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Mic_Ben_1_2014-11-05,MI_bh_14_fall,US_Mic_Ben,42.1111,-86.4483,North_America,USA,Benton Harbor,Michigan,5,5,11,11,2014,309,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,34,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,T._Karasov_et_al,SRR3939058,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_New_Ith_1_2004-07-01,I,US_New_Ith,42.35,-76.57,North_America,United States,Ithaca,New York,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,19,NA,inbred_line,NA,NA,dgn,E._Hill-Burns;B._Lazzaro,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_New_Ith_1_2012-07-25,NY_it_12_spring,US_New_Ith,42.44,-76.5,North_America,USA,Ithaca,New York,25,25,7,7,2012,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,30,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,Howick/Lazzaro,SRR3590559,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_New_Ith_1_2012-09-23,NY_it_12_fall,US_New_Ith,42.44,-76.5,North_America,USA,Ithaca,New York,23,23,9,9,2012,267,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,58,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,Howick/Lazzaro,SRR3590558,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Nor_Ral_1_2003-07-01,RAL,US_Nor_Ral,35.76,-78.66,North_America,United States,Raleigh,North Carolina,1,30,1,12,2003,182,FALSE,NA,BR-1,TR-1,insilico pool,NA,NA,1,205,NA,inbred_line,NA,NA,dgn,T._Mackay,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Nor_Ral_2_2003-07-01,NC_ra_03_n,US_Nor_Ral,35.77,-78.63,North_America,USA,Raleigh,North Carolina,1,30,1,12,2003,182,FALSE,NA,BR-1,TR-1,pool-seq,NA,NA,2,92,inbred,pooled,NA,Illumina HiSeq 2000,DrosRTEC,Mackay,SRR1525697,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2009-07-15,PA_li_09_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,7,7,2009,196,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,55,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525768,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2009-11-16,PA_li_09_fall,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,11,11,2009,320,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,74,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525769,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2010-07-15,PA_li_10_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,7,7,2010,196,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,116,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525770,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2010-11-16,PA_li_10_fall,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,11,11,2010,320,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,33,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525771,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2011-07-15,PA_li_11_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,7,7,2011,196,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,75,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525772,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2011-10-15,PA_li_11_fall,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,10,10,2011,288,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,47,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525773,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2011-11-16,PA_li_11_frost,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,11,11,2011,320,FALSE,frost,BR-1,TR-1,NA,NA,NA,1,50,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525774,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2012-07-16,PA_li_12_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,16,16,7,7,2012,198,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,115,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590561,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2012-09-13,PA_li_12_sum,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,13,13,9,9,2012,257,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,50,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590563,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2012-10-10,PA_li_12_fall,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,10,10,10,10,2012,284,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,100,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590560,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2013-06-15,PA_li_13_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,6,6,2013,166,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,54,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939095,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2014-06-27,PA_li_14_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,27,27,6,6,2014,178,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,92,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939097,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2014-10-17,PA_li_14_fall,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,17,17,10,10,2014,290,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,50,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939096,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2015-07-15,PA_li_15_spring,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,7,7,2015,196,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,74,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939099,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2015-10-15,PA_li_15_fall,US_Pen_Lin,39.88,-75.41,North_America,USA,Linvilla,Pennsylvania,1,30,10,10,2015,288,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,52,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939098,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Sta_1_2014-06-18,PA_st_14_spring,US_Pen_Sta,40.793395,-77.860001,North_America,USA,State College,Pennsylvania,18,18,6,6,2014,169,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,45,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,S._Schaeffer,SRR3939084,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Sta_1_2014-10-16,PA_st_14_fall,US_Pen_Sta,40.793395,-77.860001,North_America,USA,State College,Pennsylvania,16,16,10,10,2014,289,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,67,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,S._Schaeffer,SRR3939083,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Pen_Sta_1_2015-07-18,PA_st_15_spring,US_Pen_Sta,40.793395,-77.860001,North_America,USA,State College,Pennsylvania,18,18,7,7,2015,199,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,47,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,S._Schaeffer,SRR3939089,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA
US_Rho_Pro_10_2015-06-11,RI_pvdspring7_11_Jun_2015,US_Rho_Pro,41.823834,-71.396821,North_America,USA,Providence,Rhode Island,10,12,6,6,2015,162,FALSE,NA,BR-7,TR-1,NA,Student Garden,NA,10,34,wild,Pooled,NA,Illumina HiSeq 2000,dest_plus,J. Lange et al,SRR14308772,https://doi.org/10.1093/molbev/msab368,NA,NA,NA,NA,NA,NA,NA
US_Rho_Pro_11_2015-06-11,RI_pvdspring8_11_Jun_2015,US_Rho_Pro,41.823834,-71.396821,North_America,USA,Providence,Rhode Island,10,12,6,6,2015,162,FALSE,NA,BR-8,TR-1,NA,Student Garden,NA,11,34,wild,Pooled,NA,Illumina HiSeq 2000,dest_plus,J. Lange et al,SRR14308771,https://doi.org/10.1093/molbev/msab368,NA,NA,NA,NA,NA,NA,NA
US_Rho_Pro_12_2015-06-11,RI_pvdspring9_11_Jun_2015,US_Rho_Pro,41.823834,-71.396821,North_America,USA,Providence,Rhode Island,10,12,6,6,2015,162,FALSE,NA,BR-9,TR-1,NA,Student Garden,NA,12,34,wild,Pooled,NA,Illumina HiSeq 2000,dest_plus,J. Lange et al,SRR14308770,https://doi.org/10.1093/molbev/msab368,NA,NA,NA,NA,NA,NA,NA
US_Rho_Pro_1_2014-09-25,RI_pvdfall1_25_Sep_2014,US_Rho_Pro,41.833989,-71.4047,North_America,USA,Providence,Rhode Island,24,26,9,9,2014,268,FALSE,NA,BR-1,TR-1,NA,Brown Street Park,NA,1,41,wild,Pooled,NA,Illumina HiSeq 2000,dest_plus,J. Lange et al,SRR14308776,https://doi.org/10.1093/molbev/msab368,NA,NA,NA,NA,NA,NA,NA
US_Rho_Pro_1_2015-06-11,RI_pvdspring1_11_Jun_2015,US_Rho_Pro,41.833989,-71.4047,North_America,USA,Providence,Rhode Island,10,12,6,6,2015,162,FALSE,NA,BR-1,TR-1,NA,Brown Street Park,NA,1,34,wild,Pooled,NA,Illumina HiSeq 2000,dest_plus,J. Lange et al,SRR14308762,https://doi.org/10.1093/molbev/msab368,NA,NA,NA,NA,NA,NA,NA
